,Date,sourceCurrency,targetCurrency,askRate,bidRateCK
2811,2025-08-21,HKD,VND,3454.0,3251.0
2812,2025-08-21,JPY,VND,182.55,176.36
2813,2025-08-21,KRW,VND,19.8,17.8
2814,2025-08-21,NZD,VND,15675.0,15084.0
2815,2025-08-21,SGD,VND,20803.0,20274.0
2816,2025-08-21,THB,VND,843.0,789.0
2817,2025-08-21,USD,VND,,
2818,2025-08-21,USD,VND,,
2819,2025-08-21,USD,VND,26536.0,26265.0
2820,2025-08-22,AUD,VND,17230.0,16640.0
2821,2025-08-22,CAD,VND,19295.0,18668.0
2822,2025-08-22,CHF,VND,32925.0,32256.0
2823,2025-08-22,CNY,VND,3690.0,3570.0
2824,2025-08-22,EUR,VND,31222.0,30179.0
2825,2025-08-22,GBP,VND,35862.0,34900.0
2826,2025-08-22,HKD,VND,3441.0,3237.0
2827,2025-08-22,JPY,VND,180.74,174.48
2828,2025-08-22,KRW,VND,19.7,17.7
2829,2025-08-22,NZD,VND,15570.0,14974.0
2830,2025-08-22,SGD,VND,20699.0,20160.0
2831,2025-08-22,THB,VND,840.0,785.0
2832,2025-08-22,USD,VND,,
2833,2025-08-22,USD,VND,,
2834,2025-08-22,USD,VND,26525.0,26170.0
2835,2025-08-23,AUD,VND,17395.0,16805.0
2836,2025-08-23,CAD,VND,19391.0,18767.0
2837,2025-08-23,CHF,VND,33209.0,32539.0
2838,2025-08-23,CNY,VND,3830.0,3470.0
2839,2025-08-23,EUR,VND,31500.0,30452.0
2840,2025-08-23,GBP,VND,36122.0,35154.0
2841,2025-08-23,HKD,VND,3439.0,3235.0
2842,2025-08-23,JPY,VND,182.67,176.42
2843,2025-08-23,KRW,VND,19.7,17.7
2844,2025-08-23,NZD,VND,15713.0,15122.0
2845,2025-08-23,SGD,VND,20800.0,20264.0
2846,2025-08-23,THB,VND,844.0,789.0
2847,2025-08-23,USD,VND,,
2848,2025-08-23,USD,VND,,
2849,2025-08-23,USD,VND,26495.0,26140.0
2850,2025-08-25,AUD,VND,17391.0,16810.0
2851,2025-08-25,CAD,VND,19386.0,18764.0
2852,2025-08-25,CHF,VND,33166.0,32505.0
2853,2025-08-25,CNY,VND,3830.0,3470.0
2854,2025-08-25,EUR,VND,31427.0,30396.0
2855,2025-08-25,GBP,VND,36016.0,35069.0
2856,2025-08-25,HKD,VND,3441.0,3238.0
2857,2025-08-25,JPY,VND,182.12,175.96
2858,2025-08-25,KRW,VND,19.8,17.8
2859,2025-08-25,NZD,VND,15690.0,15104.0
2860,2025-08-25,SGD,VND,20761.0,20241.0
2861,2025-08-25,THB,VND,843.0,789.0
2862,2025-08-25,USD,VND,,
2863,2025-08-25,USD,VND,,
2864,2025-08-25,USD,VND,26500.0,26155.0
2865,2025-08-26,AUD,VND,17419.0,16838.0
2866,2025-08-26,CAD,VND,19400.0,18779.0
2867,2025-08-26,CHF,VND,33095.0,32442.0
2868,2025-08-26,CNY,VND,3830.0,3470.0
2869,2025-08-26,EUR,VND,31367.0,30333.0
2870,2025-08-26,GBP,VND,36064.0,35118.0
2871,2025-08-26,HKD,VND,3451.0,3249.0
2872,2025-08-26,JPY,VND,182.31,176.16
2873,2025-08-26,KRW,VND,19.8,17.8
2874,2025-08-26,NZD,VND,15694.0,15109.0
2875,2025-08-26,SGD,VND,20773.0,20242.0
2876,2025-08-26,THB,VND,843.0,790.0
2877,2025-08-26,USD,VND,,
2878,2025-08-26,USD,VND,,
2879,2025-08-26,USD,VND,26536.0,26203.0
2880,2025-08-27,AUD,VND,17367.0,16795.0
2881,2025-08-27,CAD,VND,19387.0,18774.0
2882,2025-08-27,CHF,VND,33042.0,32396.0
2883,2025-08-27,CNY,VND,3830.0,3470.0
2884,2025-08-27,EUR,VND,31214.0,30187.0
2885,2025-08-27,GBP,VND,35944.0,35012.0
2886,2025-08-27,HKD,VND,3458.0,3256.0
2887,2025-08-27,JPY,VND,181.64,175.53
2888,2025-08-27,KRW,VND,19.7,17.7
2889,2025-08-27,NZD,VND,15635.0,15053.0
2890,2025-08-27,SGD,VND,20715.0,20193.0
2891,2025-08-27,THB,VND,844.0,790.0
2892,2025-08-27,USD,VND,,
2893,2025-08-27,USD,VND,,
2894,2025-08-27,USD,VND,26536.0,26202.0
2895,2025-08-28,AUD,VND,17508.0,16926.0
2896,2025-08-28,CAD,VND,19505.0,18888.0
2897,2025-08-28,CHF,VND,33315.0,32661.0
2898,2025-08-28,CNY,VND,3830.0,3470.0
2899,2025-08-28,EUR,VND,31385.0,30358.0
2900,2025-08-28,GBP,VND,36128.0,35180.0
2901,2025-08-28,HKD,VND,3454.0,3252.0
2902,2025-08-28,JPY,VND,182.78,176.64
2903,2025-08-28,KRW,VND,19.8,17.8
2904,2025-08-28,NZD,VND,15740.0,15149.0
2905,2025-08-28,SGD,VND,20797.0,20268.0
2906,2025-08-28,THB,VND,846.0,793.0
2907,2025-08-28,USD,VND,,
2908,2025-08-28,USD,VND,,
2909,2025-08-28,USD,VND,26531.0,26208.0
2910,2025-08-29,AUD,VND,17520.0,16944.0
2911,2025-08-29,CAD,VND,19521.0,18903.0
2912,2025-08-29,CHF,VND,33265.0,32612.0
2913,2025-08-29,CNY,VND,3830.0,3470.0
2914,2025-08-29,EUR,VND,31436.0,30408.0
2915,2025-08-29,GBP,VND,36000.0,35052.0
2916,2025-08-29,HKD,VND,3453.0,3250.0
2917,2025-08-29,JPY,VND,182.76,176.62
2918,2025-08-29,KRW,VND,19.8,17.8
2919,2025-08-29,NZD,VND,15790.0,15202.0
2920,2025-08-29,SGD,VND,20775.0,20248.0
2921,2025-08-29,THB,VND,845.0,792.0
2922,2025-08-29,USD,VND,,
2923,2025-08-29,USD,VND,,
2924,2025-08-29,USD,VND,26502.0,26195.0
2925,2025-08-30,AUD,VND,17560.0,16972.0
2926,2025-08-30,CAD,VND,19541.0,18915.0
2927,2025-08-30,CHF,VND,33317.0,32638.0
2928,2025-08-30,CNY,VND,3830.0,3470.0
2929,2025-08-30,EUR,VND,31480.0,30429.0
2930,2025-08-30,GBP,VND,36124.0,35172.0
2931,2025-08-30,HKD,VND,3453.0,3249.0
2932,2025-08-30,JPY,VND,182.9,176.63
2933,2025-08-30,KRW,VND,19.8,17.8
2934,2025-08-30,NZD,VND,15792.0,15191.0
2935,2025-08-30,SGD,VND,20805.0,20265.0
2936,2025-08-30,THB,VND,848.0,794.0
2937,2025-08-30,USD,VND,,
2938,2025-08-30,USD,VND,,
2939,2025-08-30,USD,VND,26502.0,26190.0
2940,2025-09-03,AUD,VND,17551.0,16971.0
2941,2025-09-03,CAD,VND,19484.0,18868.0
2942,2025-09-03,CHF,VND,33201.0,32567.0
2943,2025-09-03,CNY,VND,3830.0,3470.0
2944,2025-09-03,EUR,VND,31415.0,30391.0
2945,2025-09-03,GBP,VND,35893.0,34953.0
2946,2025-09-03,HKD,VND,3453.0,3251.0
2947,2025-09-03,JPY,VND,181.19,175.05
2948,2025-09-03,KRW,VND,19.8,17.8
2949,2025-09-03,NZD,VND,15746.0,15164.0
2950,2025-09-03,SGD,VND,20742.0,20219.0
2951,2025-09-03,THB,VND,848.0,794.0
2952,2025-09-03,USD,VND,,
2953,2025-09-03,USD,VND,,
2954,2025-09-03,USD,VND,26508.0,26225.0
2955,2025-09-04,AUD,VND,17512.0,16939.0
2956,2025-09-04,CAD,VND,19451.0,18838.0
2957,2025-09-04,CHF,VND,33153.0,32518.0
2958,2025-09-04,CNY,VND,3830.0,3470.0
2959,2025-09-04,EUR,VND,31390.0,30362.0
2960,2025-09-04,GBP,VND,35979.0,35042.0
2961,2025-09-04,HKD,VND,3455.0,3253.0
2962,2025-09-04,JPY,VND,181.49,175.37
2963,2025-09-04,KRW,VND,19.8,17.8
2964,2025-09-04,NZD,VND,15736.0,15148.0
2965,2025-09-04,SGD,VND,20725.0,20209.0
2966,2025-09-04,THB,VND,848.0,795.0
2967,2025-09-04,USD,VND,,
2968,2025-09-04,USD,VND,,
2969,2025-09-04,USD,VND,26510.0,26225.0
2970,2025-09-05,AUD,VND,17593.0,17016.0
2971,2025-09-05,CAD,VND,19497.0,18882.0
2972,2025-09-05,CHF,VND,33253.0,32609.0
2973,2025-09-05,CNY,VND,3830.0,3470.0
2974,2025-09-05,EUR,VND,31523.0,30500.0
2975,2025-09-05,GBP,VND,36108.0,35176.0
2976,2025-09-05,HKD,VND,3455.0,3253.0
2977,2025-09-05,JPY,VND,181.77,175.65
2978,2025-09-05,KRW,VND,19.8,17.8
2979,2025-09-05,NZD,VND,15789.0,15203.0
2980,2025-09-05,SGD,VND,20778.0,20258.0
2981,2025-09-05,THB,VND,853.0,798.0
2982,2025-09-05,USD,VND,,
2983,2025-09-05,USD,VND,,
2984,2025-09-05,USD,VND,26510.0,26242.0
2985,2025-09-06,AUD,VND,17627.0,17038.0
2986,2025-09-06,CAD,VND,19444.0,18828.0
2987,2025-09-06,CHF,VND,33441.0,32799.0
2988,2025-09-06,CNY,VND,3830.0,3470.0
2989,2025-09-06,EUR,VND,31602.0,30563.0
2990,2025-09-06,GBP,VND,36183.0,35234.0
2991,2025-09-06,HKD,VND,3457.0,3254.0
2992,2025-09-06,JPY,VND,182.67,176.46
2993,2025-09-06,KRW,VND,19.8,17.8
2994,2025-09-06,NZD,VND,15831.0,15241.0
2995,2025-09-06,SGD,VND,20811.0,20277.0
2996,2025-09-06,THB,VND,855.0,800.0
2997,2025-09-06,USD,VND,,
2998,2025-09-06,USD,VND,,
2999,2025-09-06,USD,VND,26510.0,26230.0
3000,2025-09-08,AUD,VND,17697.0,17126.0
3001,2025-09-08,CAD,VND,19476.0,18859.0
3002,2025-09-08,CHF,VND,33539.0,32889.0
3003,2025-09-08,CNY,VND,3830.0,3470.0
3004,2025-09-08,EUR,VND,31627.0,30602.0
3005,2025-09-08,GBP,VND,36200.0,35266.0
3006,2025-09-08,HKD,VND,3460.0,3258.0
3007,2025-09-08,JPY,VND,182.32,176.2
3008,2025-09-08,KRW,VND,19.8,17.8
3009,2025-09-08,NZD,VND,15919.0,15333.0
3010,2025-09-08,SGD,VND,20829.0,20307.0
3011,2025-09-08,THB,VND,861.0,807.0
3012,2025-09-08,USD,VND,,
3013,2025-09-08,USD,VND,,
3014,2025-09-08,USD,VND,26497.0,26252.0
3015,2025-09-09,AUD,VND,17775.0,17201.0
3016,2025-09-09,CAD,VND,19477.0,18860.0
3017,2025-09-09,CHF,VND,33656.0,33010.0
3018,2025-09-09,CNY,VND,3830.0,3470.0
3019,2025-09-09,EUR,VND,31712.0,30689.0
3020,2025-09-09,GBP,VND,36364.0,35433.0
3021,2025-09-09,HKD,VND,3459.0,3257.0
3022,2025-09-09,JPY,VND,183.84,177.7
3023,2025-09-09,KRW,VND,19.8,17.8
3024,2025-09-09,NZD,VND,15993.0,15406.0
3025,2025-09-09,SGD,VND,20873.0,20352.0
3026,2025-09-09,THB,VND,865.0,812.0
3027,2025-09-09,USD,VND,,
3028,2025-09-09,USD,VND,,
3029,2025-09-09,USD,VND,26497.0,26225.0
3030,2025-09-10,AUD,VND,17754.0,17177.0
3031,2025-09-10,CAD,VND,19416.0,18801.0
3032,2025-09-10,CHF,VND,33495.0,32849.0
3033,2025-09-10,CNY,VND,3830.0,3470.0
3034,2025-09-10,EUR,VND,31577.0,30550.0
3035,2025-09-10,GBP,VND,36253.0,35328.0
3036,2025-09-10,HKD,VND,3459.0,3258.0
3037,2025-09-10,JPY,VND,182.6,176.47
3038,2025-09-10,KRW,VND,19.8,17.8
3039,2025-09-10,NZD,VND,15969.0,15385.0
3040,2025-09-10,SGD,VND,20831.0,20316.0
3041,2025-09-10,THB,VND,862.0,809.0
3042,2025-09-10,USD,VND,,
3043,2025-09-10,USD,VND,,
3044,2025-09-10,USD,VND,26482.0,26233.0
3045,2025-09-11,AUD,VND,17751.0,17176.0
3046,2025-09-11,CAD,VND,19376.0,18759.0
3047,2025-09-11,CHF,VND,33405.0,32758.0
3048,2025-09-11,CNY,VND,3830.0,3470.0
3049,2025-09-11,EUR,VND,31519.0,30485.0
3050,2025-09-11,GBP,VND,36159.0,35226.0
3051,2025-09-11,HKD,VND,3460.0,3259.0
3052,2025-09-11,JPY,VND,182.0,175.89
3053,2025-09-11,KRW,VND,19.8,17.8
3054,2025-09-11,NZD,VND,15926.0,15339.0
3055,2025-09-11,SGD,VND,20808.0,20286.0
3056,2025-09-11,THB,VND,861.0,807.0
3057,2025-09-11,USD,VND,,
3058,2025-09-11,USD,VND,,
3059,2025-09-11,USD,VND,26482.0,26240.0
3060,2025-09-12,AUD,VND,17866.0,17285.0
3061,2025-09-12,CAD,VND,19425.0,18807.0
3062,2025-09-12,CHF,VND,33470.0,32818.0
3063,2025-09-12,CNY,VND,3830.0,3470.0
3064,2025-09-12,EUR,VND,31606.0,30567.0
3065,2025-09-12,GBP,VND,36275.0,35341.0
3066,2025-09-12,HKD,VND,3462.0,3260.0
3067,2025-09-12,JPY,VND,181.98,175.83
3068,2025-09-12,KRW,VND,19.8,17.8
3069,2025-09-12,NZD,VND,15992.0,15401.0
3070,2025-09-12,SGD,VND,20834.0,20307.0
3071,2025-09-12,THB,VND,864.0,810.0
3072,2025-09-12,USD,VND,,
3073,2025-09-12,USD,VND,,
3074,2025-09-12,USD,VND,26476.0,26225.0
3075,2025-09-13,AUD,VND,17869.0,17280.0
3076,2025-09-13,CAD,VND,19427.0,18805.0
3077,2025-09-13,CHF,VND,33510.0,32843.0
3078,2025-09-13,CNY,VND,3830.0,3470.0
3079,2025-09-13,EUR,VND,31633.0,30599.0
3080,2025-09-13,GBP,VND,36300.0,35359.0
3081,2025-09-13,HKD,VND,3463.0,3261.0
3082,2025-09-13,JPY,VND,182.29,176.13
3083,2025-09-13,KRW,VND,19.8,17.8
3084,2025-09-13,NZD,VND,15989.0,15404.0
3085,2025-09-13,SGD,VND,20843.0,20308.0
3086,2025-09-13,THB,VND,866.0,809.0
3087,2025-09-13,USD,VND,,
3088,2025-09-13,USD,VND,,
3089,2025-09-13,USD,VND,26476.0,26225.0
3090,2025-09-15,AUD,VND,17872.0,17297.0
3091,2025-09-15,CAD,VND,19434.0,18818.0
3092,2025-09-15,CHF,VND,33550.0,32903.0
3093,2025-09-15,CNY,VND,3830.0,3470.0
3094,2025-09-15,EUR,VND,31663.0,30639.0
3095,2025-09-15,GBP,VND,36384.0,35459.0
3096,2025-09-15,HKD,VND,3463.0,3261.0
3097,2025-09-15,JPY,VND,182.59,176.48
3098,2025-09-15,KRW,VND,19.8,17.8
3099,2025-09-15,NZD,VND,15990.0,15403.0
3100,2025-09-15,SGD,VND,20848.0,20326.0
3101,2025-09-15,THB,VND,859.0,806.0
3102,2025-09-15,USD,VND,,
3103,2025-09-15,USD,VND,,
3104,2025-09-15,USD,VND,26476.0,26223.0
3105,2025-09-16,AUD,VND,17901.0,17322.0
3106,2025-09-16,CAD,VND,19519.0,18904.0
3107,2025-09-16,CHF,VND,33709.0,33063.0
3108,2025-09-16,CNY,VND,3830.0,3470.0
3109,2025-09-16,EUR,VND,31826.0,30790.0
3110,2025-09-16,GBP,VND,36493.0,35562.0
3111,2025-09-16,HKD,VND,3461.0,3259.0
3112,2025-09-16,JPY,VND,183.08,176.94
3113,2025-09-16,KRW,VND,19.8,17.8
3114,2025-09-16,NZD,VND,16025.0,15439.0
3115,2025-09-16,SGD,VND,20907.0,20384.0
3116,2025-09-16,THB,VND,865.0,811.0
3117,2025-09-16,USD,VND,,
3118,2025-09-16,USD,VND,,
3119,2025-09-16,USD,VND,26468.0,26217.0
3120,2025-09-17,AUD,VND,17912.0,17336.0
3121,2025-09-17,CAD,VND,19534.0,18917.0
3122,2025-09-17,CHF,VND,33878.0,33223.0
3123,2025-09-17,CNY,VND,3830.0,3470.0
3124,2025-09-17,EUR,VND,31895.0,30864.0
3125,2025-09-17,GBP,VND,36507.0,35573.0
3126,2025-09-17,HKD,VND,3464.0,3261.0
3127,2025-09-17,JPY,VND,183.86,177.7
3128,2025-09-17,KRW,VND,20.0,18.0
3129,2025-09-17,NZD,VND,16038.0,15442.0
3130,2025-09-17,SGD,VND,20921.0,20401.0
3131,2025-09-17,THB,VND,863.0,809.0
3132,2025-09-17,USD,VND,,
3133,2025-09-17,USD,VND,,
3134,2025-09-17,USD,VND,26457.0,26210.0
3135,2025-09-18,AUD,VND,17868.0,17294.0
3136,2025-09-18,CAD,VND,19515.0,18897.0
3137,2025-09-18,CHF,VND,33860.0,33213.0
3138,2025-09-18,CNY,VND,3830.0,3470.0
3139,2025-09-18,EUR,VND,31894.0,30870.0
3140,2025-09-18,GBP,VND,36523.0,35590.0
3141,2025-09-18,HKD,VND,3463.0,3261.0
3142,2025-09-18,JPY,VND,182.72,176.6
3143,2025-09-18,KRW,VND,20.0,18.0
3144,2025-09-18,NZD,VND,15857.0,15268.0
3145,2025-09-18,SGD,VND,20894.0,20370.0
3146,2025-09-18,THB,VND,862.0,808.0
3147,2025-09-18,USD,VND,,
3148,2025-09-18,USD,VND,,
3149,2025-09-18,USD,VND,26445.0,26222.0
3150,2025-09-19,AUD,VND,17738.0,17164.0
3151,2025-09-19,CAD,VND,19460.0,18848.0
3152,2025-09-19,CHF,VND,33569.0,32923.0
3153,2025-09-19,CNY,VND,3830.0,3470.0
3154,2025-09-19,EUR,VND,31695.0,30672.0
3155,2025-09-19,GBP,VND,36155.0,35223.0
3156,2025-09-19,HKD,VND,3464.0,3262.0
3157,2025-09-19,JPY,VND,181.92,175.82
3158,2025-09-19,KRW,VND,19.9,17.9
3159,2025-09-19,NZD,VND,15777.0,15196.0
3160,2025-09-19,SGD,VND,20812.0,20290.0
3161,2025-09-19,THB,VND,860.0,807.0
3162,2025-09-19,USD,VND,,
3163,2025-09-19,USD,VND,,
3164,2025-09-19,USD,VND,26445.0,26226.0
3165,2025-09-20,AUD,VND,17718.0,17129.0
3166,2025-09-20,CAD,VND,19505.0,18887.0
3167,2025-09-20,CHF,VND,33545.0,32887.0
3168,2025-09-20,CNY,VND,3830.0,3470.0
3169,2025-09-20,EUR,VND,31659.0,30622.0
3170,2025-09-20,GBP,VND,36066.0,35115.0
3171,2025-09-20,HKD,VND,3465.0,3262.0
3172,2025-09-20,JPY,VND,181.92,175.72
3173,2025-09-20,KRW,VND,19.9,17.9
3174,2025-09-20,NZD,VND,15728.0,15142.0
3175,2025-09-20,SGD,VND,20803.0,20269.0
3176,2025-09-20,THB,VND,861.0,806.0
3177,2025-09-20,USD,VND,,
3178,2025-09-20,USD,VND,,
3179,2025-09-20,USD,VND,26445.0,26220.0
3180,2025-09-22,AUD,VND,17740.0,17165.0
3181,2025-09-22,CAD,VND,19488.0,18872.0
3182,2025-09-22,CHF,VND,33633.0,32985.0
3183,2025-09-22,CNY,VND,3830.0,3470.0
3184,2025-09-22,EUR,VND,31773.0,30748.0
3185,2025-09-22,GBP,VND,36186.0,35252.0
3186,2025-09-22,HKD,VND,3471.0,3269.0
3187,2025-09-22,JPY,VND,182.21,176.09
3188,2025-09-22,KRW,VND,19.9,17.9
3189,2025-09-22,NZD,VND,15758.0,15173.0
3190,2025-09-22,SGD,VND,20851.0,20327.0
3191,2025-09-22,THB,VND,862.0,809.0
3192,2025-09-22,USD,VND,,
3193,2025-09-22,USD,VND,,
3194,2025-09-22,USD,VND,26448.0,26255.0
3195,2025-09-23,AUD,VND,17762.0,17187.0
3196,2025-09-23,CAD,VND,19458.0,18843.0
3197,2025-09-23,CHF,VND,33726.0,33066.0
3198,2025-09-23,CNY,VND,3830.0,3470.0
3199,2025-09-23,EUR,VND,31836.0,30809.0
3200,2025-09-23,GBP,VND,36195.0,35252.0
3201,2025-09-23,HKD,VND,3468.0,3267.0
3202,2025-09-23,JPY,VND,182.49,176.38
3203,2025-09-23,KRW,VND,19.9,17.9
3204,2025-09-23,NZD,VND,15765.0,15178.0
3205,2025-09-23,SGD,VND,20850.0,20327.0
3206,2025-09-23,THB,VND,862.0,809.0
3207,2025-09-23,USD,VND,,
3208,2025-09-23,USD,VND,,
3209,2025-09-23,USD,VND,26448.0,26253.0
3210,2025-09-24,AUD,VND,17783.0,17203.0
3211,2025-09-24,CAD,VND,19405.0,18791.0
3212,2025-09-24,CHF,VND,33643.0,32996.0
3213,2025-09-24,CNY,VND,3830.0,3470.0
3214,2025-09-24,EUR,VND,31756.0,30732.0
3215,2025-09-24,GBP,VND,36119.0,35194.0
3216,2025-09-24,HKD,VND,3468.0,3266.0
3217,2025-09-24,JPY,VND,181.7,175.58
3218,2025-09-24,KRW,VND,19.9,17.9
3219,2025-09-24,NZD,VND,15709.0,15127.0
3220,2025-09-24,SGD,VND,20797.0,20282.0
3221,2025-09-24,THB,VND,857.0,804.0
3222,2025-09-24,USD,VND,,
3223,2025-09-24,USD,VND,,
3224,2025-09-24,USD,VND,26445.0,26257.0
3225,2025-09-25,AUD,VND,17733.0,17156.0
3226,2025-09-25,CAD,VND,19361.0,18746.0
3227,2025-09-25,CHF,VND,33551.0,32905.0
3228,2025-09-25,CNY,VND,3830.0,3470.0
3229,2025-09-25,EUR,VND,31676.0,30650.0
3230,2025-09-25,GBP,VND,36021.0,35096.0
3231,2025-09-25,HKD,VND,3466.0,3264.0
3232,2025-09-25,JPY,VND,181.04,174.89
3233,2025-09-25,KRW,VND,19.9,17.9
3234,2025-09-25,NZD,VND,15649.0,15062.0
3235,2025-09-25,SGD,VND,20754.0,20227.0
3236,2025-09-25,THB,VND,853.0,800.0
3237,2025-09-25,USD,VND,,
3238,2025-09-25,USD,VND,,
3239,2025-09-25,USD,VND,26450.0,26241.0
3240,2025-09-26,AUD,VND,17552.0,16973.0
3241,2025-09-26,CAD,VND,19286.0,18673.0
3242,2025-09-26,CHF,VND,33400.0,32752.0
3243,2025-09-26,CNY,VND,3830.0,3470.0
3244,2025-09-26,EUR,VND,31500.0,30475.0
3245,2025-09-26,GBP,VND,35782.0,34840.0
3246,2025-09-26,HKD,VND,3465.0,3263.0
3247,2025-09-26,JPY,VND,179.85,173.73
3248,2025-09-26,KRW,VND,19.8,17.7
3249,2025-09-26,NZD,VND,15486.0,14898.0
3250,2025-09-26,SGD,VND,20681.0,20158.0
3251,2025-09-26,THB,VND,851.0,797.0
3252,2025-09-26,USD,VND,,
3253,2025-09-26,USD,VND,,
3254,2025-09-26,USD,VND,26453.0,26245.0
3255,2025-09-27,AUD,VND,17599.0,17023.0
3256,2025-09-27,CAD,VND,19297.0,18680.0
3257,2025-09-27,CHF,VND,33478.0,32816.0
3258,2025-09-27,CNY,VND,3830.0,3470.0
3259,2025-09-27,EUR,VND,31566.0,30532.0
3260,2025-09-27,GBP,VND,35922.0,34968.0
3261,2025-09-27,HKD,VND,3466.0,3263.0
3262,2025-09-27,JPY,VND,180.2,174.03
3263,2025-09-27,KRW,VND,19.8,17.7
3264,2025-09-27,NZD,VND,15515.0,14930.0
3265,2025-09-27,SGD,VND,20712.0,20175.0
3266,2025-09-27,THB,VND,852.0,797.0
3267,2025-09-27,USD,VND,,
3268,2025-09-27,USD,VND,,
3269,2025-09-27,USD,VND,26453.0,26240.0
3270,2025-09-29,AUD,VND,17668.0,17093.0
3271,2025-09-29,CAD,VND,19340.0,18725.0
3272,2025-09-29,CHF,VND,33537.0,32890.0
3273,2025-09-29,CNY,VND,3830.0,3470.0
3274,2025-09-29,EUR,VND,31626.0,30602.0
3275,2025-09-29,GBP,VND,36009.0,35076.0
3276,2025-09-29,HKD,VND,3467.0,3265.0
3277,2025-09-29,JPY,VND,181.41,175.3
3278,2025-09-29,KRW,VND,19.8,17.8
3279,2025-09-29,NZD,VND,15566.0,14984.0
3280,2025-09-29,SGD,VND,20744.0,20224.0
3281,2025-09-29,THB,VND,851.0,798.0
3282,2025-09-29,USD,VND,,
3283,2025-09-29,USD,VND,,
3284,2025-09-29,USD,VND,26451.0,26266.0
3285,2025-09-30,AUD,VND,17789.0,17211.0
3286,2025-09-30,CAD,VND,19352.0,18736.0
3287,2025-09-30,CHF,VND,33529.0,32881.0
3288,2025-09-30,CNY,VND,3830.0,3470.0
3289,2025-09-30,EUR,VND,31708.0,30680.0
3290,2025-09-30,GBP,VND,36051.0,35117.0
3291,2025-09-30,HKD,VND,3468.0,3266.0
3292,2025-09-30,JPY,VND,182.2,176.08
3293,2025-09-30,KRW,VND,19.7,17.8
3294,2025-09-30,NZD,VND,15595.0,15008.0
3295,2025-09-30,SGD,VND,20756.0,20229.0
3296,2025-09-30,THB,VND,847.0,794.0
3297,2025-09-30,USD,VND,,
3298,2025-09-30,USD,VND,,
3299,2025-09-30,USD,VND,26446.0,26265.0
3300,2025-10-01,AUD,VND,17789.0,17207.0
3301,2025-10-01,CAD,VND,19329.0,18710.0
3302,2025-10-01,CHF,VND,33539.0,32885.0
3303,2025-10-01,CNY,VND,3830.0,3470.0
3304,2025-10-01,EUR,VND,31666.0,30634.0
3305,2025-10-01,GBP,VND,36090.0,35149.0
3306,2025-10-01,HKD,VND,3466.0,3264.0
3307,2025-10-01,JPY,VND,183.05,176.9
3308,2025-10-01,KRW,VND,19.7,17.8
3309,2025-10-01,NZD,VND,15627.0,15041.0
3310,2025-10-01,SGD,VND,20765.0,20236.0
3311,2025-10-01,THB,VND,848.0,795.0
3312,2025-10-01,USD,VND,,
3313,2025-10-01,USD,VND,,
3314,2025-10-01,USD,VND,26446.0,26255.0
3315,2025-10-02,AUD,VND,17770.0,17198.0
3316,2025-10-02,CAD,VND,19297.0,18685.0
3317,2025-10-02,CHF,VND,33534.0,32900.0
3318,2025-10-02,CNY,VND,3830.0,3470.0
3319,2025-10-02,EUR,VND,31680.0,30653.0
3320,2025-10-02,GBP,VND,36142.0,35209.0
3321,2025-10-02,HKD,VND,3464.0,3262.0
3322,2025-10-02,JPY,VND,183.54,177.43
3323,2025-10-02,KRW,VND,19.8,17.9
3324,2025-10-02,NZD,VND,15676.0,15089.0
3325,2025-10-02,SGD,VND,20769.0,20254.0
3326,2025-10-02,THB,VND,847.0,794.0
3327,2025-10-02,USD,VND,,
3328,2025-10-02,USD,VND,,
3329,2025-10-02,USD,VND,26435.0,26237.0
3330,2025-10-03,AUD,VND,17740.0,17166.0
3331,2025-10-03,CAD,VND,19250.0,18635.0
3332,2025-10-03,CHF,VND,33478.0,32833.0
3333,2025-10-03,CNY,VND,3830.0,3470.0
3334,2025-10-03,EUR,VND,31624.0,30601.0
3335,2025-10-03,GBP,VND,36007.0,35075.0
3336,2025-10-03,HKD,VND,3461.0,3259.0
3337,2025-10-03,JPY,VND,182.61,176.47
3338,2025-10-03,KRW,VND,19.8,17.8
3339,2025-10-03,NZD,VND,15666.0,15079.0
3340,2025-10-03,SGD,VND,20726.0,20202.0
3341,2025-10-03,THB,VND,846.0,793.0
3342,2025-10-03,USD,VND,,
3343,2025-10-03,USD,VND,,
3344,2025-10-03,USD,VND,26420.0,26220.0
3345,2025-10-04,AUD,VND,17741.0,17152.0
3346,2025-10-04,CAD,VND,19271.0,18646.0
3347,2025-10-04,CHF,VND,33539.0,32897.0
3348,2025-10-04,CNY,VND,3830.0,3470.0
3349,2025-10-04,EUR,VND,31645.0,30608.0
3350,2025-10-04,GBP,VND,36078.0,35140.0
3351,2025-10-04,HKD,VND,3462.0,3259.0
3352,2025-10-04,JPY,VND,182.49,176.31
3353,2025-10-04,KRW,VND,19.8,17.8
3354,2025-10-04,NZD,VND,15656.0,15071.0
3355,2025-10-04,SGD,VND,20731.0,20205.0
3356,2025-10-04,THB,VND,848.0,794.0
3357,2025-10-04,USD,VND,,
3358,2025-10-04,USD,VND,,
3359,2025-10-04,USD,VND,26420.0,26215.0
3360,2025-10-06,AUD,VND,17702.0,17123.0
3361,2025-10-06,CAD,VND,19250.0,18636.0
3362,2025-10-06,CHF,VND,33365.0,32720.0
3363,2025-10-06,CNY,VND,3830.0,3470.0
